,state_code,county,year,TSO4,TNH4,CA,MG,NA,K,CL,NSO4,NHNO3,WSO2,WNO3,total_SO2,total_NO3,latitude,longitude
164,CA,San Bernardino,2001,61.6203,61.5243,16.317,2.7169,11.1459,3.1729,,2.0096,114.9312,28.5502,46.5104,29.8903,174.6277,34.069569,-116.388933
165,CA,San Bernardino,2002,56.2157,66.5745,16.7634,2.9468,11.5359,3.6411,,4.0145,146.9938,28.3904,1.9561,31.0684,211.2315,34.069569,-116.388933
166,CA,San Bernardino,2003,92.3954,94.6574,22.5775,4.0737,15.0879,5.3036,1.3487,6.4444,225.4946,49.0268,,53.3249,316.5671,34.1141355556,-116.576553691
167,CA,San Bernardino,2004,116.6088,151.1849,25.8141,5.1215,21.6154,5.6209,3.5389,7.5834,253.5955,49.0989,,54.1568,400.7484,34.1318085,-116.650955
168,CA,San Bernardino,2005,117.4324,119.5014,24.3775,4.5675,16.6749,5.3403,2.7467,7.2349,248.9205,50.8206,,55.6456,364.4647,34.131204233,-116.648411097
169,CA,San Bernardino,2006,101.7192,110.3388,27.9311,5.3315,17.9642,6.4164,3.3053,6.5325,224.2014,45.5659,,49.9229,330.9753,34.1318085,-116.650955
170,CA,San Bernardino,2007,106.7451,123.8257,31.2246,6.7799,23.4185,6.9239,4.633,8.2601,234.977,45.1776,,50.6873,355.0669,34.132412767,-116.653498903
171,CA,San Bernardino,2008,108.2112,111.1252,27.2078,5.5872,23.3305,6.2601,4.1991,6.9148,203.0004,35.6806,,40.2931,310.8965,34.132412767,-116.653498903
172,CA,San Bernardino,2009,93.4817,96.3546,21.8205,4.933,21.2934,6.4409,4.9341,5.3254,168.3846,27.4561,,31.0086,262.0615,34.1318085,-116.650955
173,CA,San Bernardino,2010,76.2922,81.2058,18.4821,4.3233,20.1761,5.2801,5.2635,4.8979,151.9649,24.1517,,27.4182,230.7547,34.1318085,-116.650955
174,CA,San Bernardino,2011,44.1231,31.0751,13.3798,2.3767,9.6793,2.5623,2.5851,2.0274,67.9587,14.3935,,15.7459,97.9536,34.069569,-116.388933
175,CA,San Bernardino,2012,46.5854,36.5556,13.4887,2.6254,10.769,2.5885,3.0014,3.1179,76.6983,20.9131,,22.9931,112.0345,34.069569,-116.388933
176,CA,San Bernardino,2013,40.8915,35.9361,14.0914,2.576,10.5383,2.9127,2.8741,2.2985,69.3374,14.6787,,16.2116,104.1716,34.069569,-116.388933
177,CA,San Bernardino,2014,41.8491,42.3131,15.249,2.8474,13.2131,2.9266,2.7326,2.1752,81.0253,18.5208,,19.9718,122.0501,34.069569,-116.388933
178,CA,San Bernardino,2015,39.5558,36.1367,12.3559,2.3684,10.7677,2.4762,2.5583,2.6805,66.9295,20.8896,,22.6773,102.0018,34.069569,-116.388933
179,CA,San Bernardino,2016,36.1349,35.7337,15.4518,2.6139,11.7016,2.9209,3.992,3.0199,61.2188,21.0462,,23.0607,95.9787,34.069569,-116.388933
180,CA,San Bernardino,2017,37.5971,32.4046,15.5419,2.6318,10.6088,3.399,3.037,2.7075,62.8104,21.0768,,22.8826,94.2165,34.069569,-116.388933
181,CA,San Bernardino,2018,33.829,35.5335,16.8184,2.9731,11.9975,2.8739,4.4585,2.6512,55.0028,13.2064,,14.975,89.6619,34.069569,-116.388933
182,CA,Shasta,2000,21.4695,9.244,2.3188,0.652,3.0431,1.1041,,2.5876,22.5664,9.6553,7.351,11.3807,31.4512,40.539991,-121.576462
183,CA,Shasta,2001,25.989,11.3446,3.5498,0.9156,3.7083,1.3159,,1.7778,23.1716,11.349,7.9901,12.5349,34.1478,40.539991,-121.576462
184,CA,Shasta,2002,22.6691,9.6449,3.2694,0.8372,3.1986,1.5244,,3.0227,25.2733,9.6246,0.7353,11.6196,34.5159,40.539991,-121.576462
185,CA,Shasta,2003,21.4044,7.7043,2.2497,0.6591,2.4567,1.1916,0.3501,3.0544,21.5687,9.2709,,11.3083,28.93,40.539991,-121.576462
186,CA,Shasta,2004,23.3296,9.5926,2.7833,0.7747,2.8203,1.3001,1.2763,3.5703,20.4905,9.0605,,11.4416,29.7569,40.539991,-121.576462
187,CA,Shasta,2005,21.9097,5.6822,2.0001,0.5919,2.1924,0.939,0.8345,2.9608,17.692,8.1818,,10.1566,23.0929,40.539991,-121.576462
188,CA,Shasta,2006,23.8901,8.3502,2.9432,0.8369,2.7785,1.2067,0.8382,3.3316,19.0671,9.7879,,12.0101,27.1146,40.539991,-121.576462
189,CA,Shasta,2007,23.5971,8.6997,2.7892,0.7783,2.6239,1.3389,1.0934,6.4374,21.0685,9.6076,,13.9016,29.4338,40.539991,-121.576462
190,CA,Shasta,2008,26.414,8.8452,3.733,0.807,3.8132,2.001,1.1012,3.8842,16.9695,9.7455,,12.3362,25.5452,40.539991,-121.576462
191,CA,Shasta,2009,22.3026,7.9868,2.9378,0.7026,2.3602,1.87,0.9809,3.0897,12.7915,6.5738,,8.634,20.5747,40.539991,-121.576462
192,CA,Shasta,2010,19.8797,7.3388,2.7971,0.7614,2.6914,1.4391,1.1658,2.9295,12.3661,6.5909,,8.545,19.5087,40.539991,-121.576462
193,CA,Shasta,2011,20.7651,6.9801,2.08,0.6483,2.707,1.0433,0.9948,2.8773,12.6916,6.2587,,8.1776,19.4689,40.539991,-121.576462
194,CA,Shasta,2012,21.8509,9.6912,4.1891,0.9095,2.6518,1.7939,1.0084,2.6311,14.9528,7.278,,9.0326,24.4062,40.539991,-121.576462
195,CA,Shasta,2013,17.6054,5.8262,2.6404,0.6437,2.3207,1.1036,1.0085,2.3854,11.5716,6.2558,,7.8465,17.2138,40.539991,-121.576462
196,CA,Shasta,2014,20.4433,7.3915,3.5471,0.8245,3.4714,1.5142,1.3062,2.2722,12.8179,7.9307,,9.4464,20.0057,40.539991,-121.576462
197,CA,Shasta,2015,19.4202,8.5418,3.0205,0.8068,3.4386,1.4963,1.2346,2.7052,13.2722,11.9411,,13.7462,21.6027,40.539991,-121.576462
198,CA,Shasta,2016,13.4813,6.3329,2.3077,0.6766,3.0611,1.1664,1.3326,3.2172,10.1583,10.6327,,12.7786,16.3296,40.539991,-121.576462
199,CA,Shasta,2017,14.8544,5.9993,2.6738,0.6584,2.4414,1.7601,1.044,2.9998,12.3282,10.2585,,12.2594,18.1313,40.539991,-121.576462
200,CA,Shasta,2018,13.6908,8.3713,4.0815,0.8877,2.7332,2.7767,1.0503,3.1483,11.1171,6.4373,,8.5369,19.3108,40.539991,-121.576462
201,CA,Tulare,2000,47.0883,49.5892,6.4939,1.4263,5.0445,2.6685,,5.6295,60.0341,29.1074,16.3978,32.8623,108.6686,36.4292,-118.7625
202,CA,Tulare,2001,55.0393,60.3346,9.2269,2.0941,7.7552,3.9915,,4.4965,76.8465,35.8206,18.8518,38.8197,135.9593,36.4292,-118.7625
203,CA,Tulare,2002,57.789,79.3394,8.5122,1.9976,7.4236,4.1274,,11.6813,77.98,37.1438,0.6824,44.9349,156.0788,36.4292,-118.7625
204,CA,Tulare,2003,49.4598,52.8513,6.081,1.3835,6.1998,3.1027,0.5171,10.1662,61.0246,29.8823,,36.663,112.9064,36.4292,-118.7625
205,CA,Tulare,2004,59.5043,57.7617,8.2899,1.9832,6.7495,3.737,1.8618,14.0096,74.6695,38.9892,,48.3336,131.2438,36.4292,-118.7625
206,CA,Tulare,2005,63.7889,58.3458,7.4983,2.0078,6.7942,4.3026,0.8536,6.5784,89.4287,40.8797,,45.2674,146.3527,36.4814331333,-118.820265933
207,CA,Tulare,2006,74.1788,95.5851,10.4824,2.7815,8.8385,5.6283,1.7039,6.8278,98.7287,41.0471,,45.6018,192.7438,36.489469,-118.829153
208,CA,Tulare,2007,68.5216,122.4154,10.8136,2.6648,8.4127,5.4477,1.1353,9.1246,108.4838,45.2228,,50.7062,226.8486,36.489469,-118.829153
209,CA,Tulare,2008,63.4153,85.9292,11.1793,2.6173,8.7597,5.659,2.3228,6.4185,87.8886,35.3323,,39.6138,172.4202,36.489469,-118.829153
210,CA,Tulare,2009,61.1987,69.7383,11.1795,2.8433,9.3225,5.9186,2.3056,5.3306,79.0122,35.5781,,39.1334,147.4942,36.489469,-118.829153
211,CA,Tulare,2010,56.36,49.8141,9.5088,2.4884,8.4838,5.2806,2.3818,5.3434,64.0834,31.8178,,35.3814,112.8788,36.489469,-118.829153
212,CA,Tulare,2011,67.0959,80.372,9.7923,2.3379,8.7487,4.6132,1.8063,6.2859,71.7158,33.3481,,37.5408,150.9476,36.489469,-118.829153
213,CA,Tulare,2012,60.0741,63.7521,11.621,2.7118,9.0945,5.0394,1.7287,6.8314,77.1501,37.2906,,41.8469,139.6753,36.489469,-118.829153
214,CA,Tulare,2013,59.8559,74.3504,12.3198,2.7072,8.3952,4.878,1.9099,6.4374,79.6136,44.8294,,49.1226,152.6988,36.489469,-118.829153
215,CA,Tulare,2014,58.2945,78.1595,12.6789,2.6886,9.4466,4.9248,1.7196,5.219,74.0509,43.1761,,46.6572,151.0327,36.489469,-118.829153
216,CA,Tulare,2015,61.1243,66.0528,12.5014,2.7853,10.5621,5.3083,2.244,6.6047,78.0951,42.454,,46.8598,142.9062,36.489469,-118.829153
217,CA,Tulare,2016,54.9793,51.7118,12.026,2.7632,9.7699,6.1596,2.6181,8.2605,63.0487,40.6802,,46.1899,113.7588,36.489469,-118.829153
218,CA,Tulare,2017,56.1582,51.9244,12.159,2.6629,8.611,6.2867,1.7562,6.886,61.0363,36.1221,,40.7151,111.9904,36.489469,-118.829153
219,CA,Tulare,2018,52.0482,49.2033,12.5505,2.9166,9.4299,6.0459,2.0024,7.5264,58.8474,38.9146,,43.9349,107.1145,36.489469,-118.829153
220,CO,Gunnison,2000,26.96,6.6411,4.9507,0.6856,1.2944,1.1348,,2.33,13.8411,7.027,5.543,8.5814,20.2624,38.95627,-106.98587
221,CO,Gunnison,2001,28.9323,7.2944,5.3789,0.8563,1.5041,1.1201,,1.5743,12.3512,7.2717,5.9344,8.3214,19.4496,38.95627,-106.98587
222,CO,Gunnison,2002,24.2973,8.619,6.6247,0.8619,1.4551,1.2005,,2.4703,16.394,7.7196,0.7705,9.3671,24.7526,38.95627,-106.98587
223,CO,Gunnison,2003,23.5015,6.918,5.5275,0.7708,0.8605,1.248,0.3066,2.2588,13.3034,7.5842,,9.0905,20.0096,38.95627,-106.98587
224,CO,Gunnison,2004,22.3212,5.8177,3.9431,0.5878,0.9751,0.8162,0.6274,2.2618,11.63,5.9985,,7.5068,17.2634,38.95627,-106.98587
225,CO,Gunnison,2005,25.8972,5.677,4.255,0.7062,0.9982,1.1074,0.6552,2.1549,12.0612,7.0893,,8.5266,17.5463,38.95627,-106.98587
226,CO,Gunnison,2006,24.4021,5.7576,4.5304,0.8167,0.9396,1.188,0.6643,2.2532,11.6181,6.3311,,7.8339,17.191,38.95627,-106.98587
227,CO,Gunnison,2007,25.4303,7.0754,4.7672,0.8311,1.0581,1.3531,0.679,3.5589,12.5763,5.5372,,7.9112,19.4516,38.95627,-106.98587
228,CO,Gunnison,2008,25.372,7.416,6.4983,1.061,1.6346,1.3116,0.8811,2.3936,10.6244,6.1297,,7.7257,17.8722,38.95627,-106.98587
229,CO,Gunnison,2009,21.2584,6.8982,6.4981,0.8727,1.2306,1.4299,0.6994,1.7739,8.0299,4.2298,,5.2757,14.8007,38.95627,-106.98587
230,CO,Gunnison,2010,19.9599,6.4884,7.1006,0.9897,1.2242,1.5453,0.7834,1.7419,7.8123,4.3543,,5.5161,14.1768,38.95627,-106.98587
231,CO,Gunnison,2011,21.4569,5.8482,5.5333,0.8037,1.1984,1.063,0.705,1.6869,9.0395,4.026,,5.1511,14.7437,38.95627,-106.98587
232,CO,Gunnison,2012,19.9487,6.2462,6.8021,0.9553,1.2353,1.379,0.7969,1.7749,8.2526,4.6779,,5.8621,14.3088,38.95627,-106.98587
233,CO,Gunnison,2013,20.6145,5.5238,5.3461,0.8235,1.0991,1.0586,0.7533,1.7867,8.089,4.794,,5.9855,13.4845,38.95627,-106.98587
234,CO,Gunnison,2014,18.75,5.9819,6.0643,0.8621,1.239,1.0849,0.7527,1.6521,8.0902,5.8729,,6.9748,13.9433,38.95627,-106.98587
235,CO,Gunnison,2015,16.9612,5.1188,4.5152,0.7363,1.1596,0.9617,0.7084,1.4942,8.0793,8.6106,,9.6071,13.0692,38.95627,-106.98587
236,CO,Gunnison,2016,15.0539,5.254,4.3943,0.6718,1.2476,0.9828,0.7551,1.5484,7.9176,8.2516,,9.2845,13.046,38.95627,-106.98587
237,CO,Gunnison,2017,16.1287,5.2884,4.7802,0.7923,1.0298,1.2091,0.7318,1.6528,8.7746,7.8363,,8.9387,13.9237,38.95627,-106.98587
238,CO,Gunnison,2018,13.7585,6.2046,5.7907,0.9129,1.327,1.5516,0.7653,1.3489,7.7631,3.4826,,4.3821,13.8436,38.95627,-106.98587
239,CO,Larimer,2000,33.2978,11.5444,5.784,0.6986,1.4044,1.2834,,3.3138,31.7488,21.9439,7.9048,24.1542,42.7886,40.278129,-105.545635
240,CO,Larimer,2001,53.998,19.5888,8.309,1.1494,2.2423,1.7932,,2.5209,40.9512,30.7296,11.8353,31.655,59.8896,40.278129,-105.545635
241,CO,Larimer,2002,65.5029,35.061,15.0548,1.875,3.1852,2.9376,,9.1703,63.3253,41.202,1.3109,46.6977,97.0451,40.278129,-105.545635
242,CO,Larimer,2003,62.94,25.1813,11.1291,1.5065,2.171,2.5762,0.5668,7.8357,61.3833,28.7266,,33.9533,85.589,40.278129,-105.545635
243,CO,Larimer,2004,60.0796,24.3483,8.9017,1.2822,2.3504,2.0802,1.467,8.8017,55.3697,23.2843,,29.108,78.838,40.278129,-105.545635
244,CO,Larimer,2005,59.5102,19.8595,8.3611,1.3345,2.1003,2.4058,1.3076,6.4171,56.1508,28.6139,,32.8944,75.1167,40.278129,-105.545635
245,CO,Larimer,2006,59.6385,18.7104,9.5938,1.5707,1.959,2.5961,1.2568,6.7854,53.5293,24.6375,,29.1636,71.3889,40.278129,-105.545635
246,CO,Larimer,2007,62.283,24.2672,9.8319,1.6556,2.3838,2.882,1.4756,11.6919,56.3898,22.337,,30.1355,79.7604,40.278129,-105.545635
247,CO,Larimer,2008,61.0246,22.9582,12.9755,1.9421,3.3724,2.9799,1.7911,7.4511,45.7002,22.021,,26.9907,67.9314,40.278129,-105.545635
248,CO,Larimer,2009,55.5508,22.9735,11.812,1.6791,2.7064,3.4664,1.3833,6.1553,36.0093,17.9297,,22.0352,58.4105,40.278129,-105.545635
249,CO,Larimer,2010,49.4571,23.9318,11.5663,1.6439,2.592,2.7313,1.5114,6.3407,37.6192,20.1513,,24.3804,60.9524,40.278129,-105.545635
250,CO,Larimer,2011,52.2404,16.5488,10.3839,1.5233,2.604,2.2957,1.5617,6.0092,35.8053,15.8361,,19.8438,51.7852,40.278129,-105.545635
251,CO,Larimer,2012,52.1306,21.8372,15.7006,2.083,3.1092,3.4323,1.6644,5.6691,40.4261,17.3507,,21.1322,61.6202,40.278129,-105.545635
252,CO,Larimer,2013,48.613,20.0961,10.1655,1.467,2.7226,2.312,1.5174,5.6764,34.2877,14.4999,,18.2862,53.8388,40.278129,-105.545635
253,CO,Larimer,2014,43.272,16.6301,10.7638,1.4234,2.4724,2.2128,1.3648,3.8816,33.0557,15.0319,,17.6209,49.1606,40.278129,-105.545635
254,CO,Larimer,2015,37.7238,18.0897,9.1026,1.3024,2.4993,2.0749,1.4292,4.0943,33.7227,20.7846,,23.515,51.276,40.278129,-105.545635
255,CO,Larimer,2016,33.8946,15.4995,9.8285,1.3313,2.4727,2.2267,1.4266,4.5745,32.2012,19.2799,,22.331,47.1889,40.278129,-105.545635
256,CO,Larimer,2017,35.7241,15.319,9.9834,1.4045,2.2706,2.7867,1.3957,3.2561,33.0867,18.2747,,20.4464,47.8792,40.278129,-105.545635
257,CO,Larimer,2018,30.1741,19.1351,11.6977,1.7034,2.7413,3.1269,1.2854,3.2899,31.6337,9.5252,,11.7189,50.2648,40.278129,-105.545635
258,CO,Montezuma,2000,36.3282,10.918,11.3685,1.0198,2.1397,1.3143,,4.0457,40.8252,39.8484,8.9532,42.5468,50.7806,37.198398,-108.490462
259,CO,Montezuma,2001,40.7848,12.0581,10.909,1.1788,2.6764,1.2758,,2.3347,43.7514,42.5149,10.0439,44.0718,54.6443,37.198398,-108.490462
260,CO,Montezuma,2002,35.8307,17.7713,26.2393,1.703,2.4247,1.8673,,4.957,43.724,34.9809,1.1732,38.2875,60.8,37.198398,-108.490462
261,CO,Montezuma,2003,23.2991,9.514,18.4726,1.0689,1.2578,1.3215,0.0145,2.4468,21.5502,17.7039,,19.3361,30.7215,37.198398,-108.490462
262,CO,Montezuma,2004,21.3722,6.0092,4.6433,0.5909,1.2467,0.7699,0.5255,3.4084,31.9195,17.5228,,19.7961,37.4213,37.198398,-108.490462
263,CO,Montezuma,2005,38.627,9.827,8.5127,1.0662,2.0349,1.65,1.2428,5.048,50.4377,31.0085,,34.3766,59.4622,37.198398,-108.490462
264,CO,Montezuma,2006,33.409,10.1666,8.7396,1.1845,1.8708,1.4326,0.7763,4.2422,47.1513,31.4177,,34.247,56.5675,37.198398,-108.490462
265,CO,Montezuma,2007,36.6536,12.7656,9.2481,1.342,2.2778,1.5985,0.8989,6.9962,52.3682,26.1716,,30.8383,64.3006,37.198398,-108.490462
266,CO,Montezuma,2008,35.8471,11.4956,11.534,1.3798,2.9268,1.6089,1.1061,4.3481,43.1025,18.9838,,21.8838,53.9126,37.198398,-108.490462
267,CO,Montezuma,2009,30.796,12.251,14.4355,1.4663,2.4153,2.0462,0.9494,3.2689,38.9434,15.026,,17.2057,50.5749,37.198398,-108.490462
268,CO,Montezuma,2010,29.3314,11.8069,15.0189,1.5097,2.3112,2.1921,1.0982,3.1766,35.2996,12.907,,15.0255,46.5452,37.198398,-108.490462
269,CO,Montezuma,2011,32.1317,11.6759,11.7447,1.4243,2.4803,1.4751,1.0562,3.1472,36.15,13.6545,,15.7206,47.251,37.198398,-108.490462
270,CO,Montezuma,2012,31.6809,12.6505,15.0189,1.6478,2.6569,1.8225,1.3579,3.0554,35.6078,14.4445,,16.4826,47.6921,37.198398,-108.490462
271,CO,Montezuma,2013,29.5924,11.3079,12.694,1.442,2.4548,1.5229,1.2606,2.9934,34.2558,12.5675,,14.5643,45.0192,37.198398,-108.490462
272,CO,Montezuma,2014,25.0352,9.7613,10.8504,1.1493,2.276,1.2018,1.0675,2.3494,26.8311,12.3224,,13.8894,36.1666,37.198398,-108.490462
273,CO,Montezuma,2015,23.8102,8.83,7.0704,0.9127,2.1449,1.0575,0.8628,2.913,27.9458,13.9945,,15.9378,36.3316,37.198398,-108.490462
274,CO,Montezuma,2016,20.1223,8.7323,7.5334,0.9388,2.4255,1.1369,1.1387,2.679,26.19,12.4201,,14.2071,34.5054,37.198398,-108.490462
275,CO,Montezuma,2017,21.0985,7.7471,7.7915,0.9899,1.8872,1.294,0.8733,2.3905,25.1871,11.4037,,12.9982,32.5337,37.198398,-108.490462
276,CO,Montezuma,2018,14.6793,8.1954,8.3002,1.0447,1.9998,1.3645,1.0763,1.772,17.7103,5.8386,,7.0207,25.6241,37.198398,-108.490462
277,CT,Windham,2000,148.1054,51.5414,4.74,1.9311,14.4366,2.7282,,29.8217,90.2373,209.7611,32.7212,229.6516,140.3436,41.84046,-72.010368
278,CT,Windham,2001,172.7615,46.1292,6.0694,2.1475,14.2389,2.6643,,18.9335,112.0878,253.7583,39.1664,266.3873,156.4352,41.84046,-72.010368
279,CT,Windham,2002,154.4023,43.5752,5.6418,2.1595,14.0709,2.8582,,44.8086,101.2429,178.1203,5.8957,208.0072,143.2083,41.84046,-72.010368
280,CT,Windham,2003,156.1008,43.2373,4.8023,2.1674,15.0839,3.8644,3.1444,45.3322,91.8145,197.21,,227.4464,133.5916,41.84046,-72.010368
281,CT,Windham,2004,151.0453,42.7342,4.5799,2.1106,15.0692,2.7065,8.0228,46.4829,83.4741,160.8496,,191.8536,124.881,41.84046,-72.010368
282,CT,Windham,2005,152.6064,34.9193,4.9906,2.1021,14.4101,2.831,7.2744,46.8139,85.504,165.8348,,197.0596,119.0637,41.84046,-72.010368
283,CT,Windham,2006,138.1652,37.5332,4.8062,2.0457,12.2964,2.7846,4.6472,38.0987,70.8968,134.3206,,159.7324,107.303,41.84046,-72.010368
284,CT,Windham,2007,134.2927,37.6192,4.4733,1.8178,11.7374,2.6282,5.1415,55.2313,70.0245,106.6606,,143.5002,106.5304,41.84046,-72.010368
285,CT,Windham,2008,118.0904,33.8719,4.566,2.1374,13.935,3.3614,6.5734,40.1495,62.4677,94.0677,,120.8472,95.3461,41.84046,-72.010368
286,CT,Windham,2009,96.0524,35.8577,4.4367,2.0332,14.2047,3.6573,7.1116,32.4186,51.1563,72.99,,94.6126,86.2005,41.84046,-72.010368
287,CT,Windham,2010,81.8814,30.2339,4.8984,2.063,13.8034,3.8482,11.1417,24.0789,45.744,43.6959,,59.7563,75.2508,41.84046,-72.010368
288,CT,Windham,2011,75.9074,34.9528,3.9606,1.8376,12.3434,2.9055,7.7498,25.5271,46.3685,46.0241,,63.0511,80.5843,41.84046,-72.010368
289,CT,Windham,2012,72.954,40.6301,4.8093,2.002,12.1677,2.9228,7.2164,24.8185,45.8018,31.1091,,47.6633,85.7038,41.84046,-72.010368
290,CT,Windham,2013,72.2685,36.5207,4.3034,2.087,15.0895,3.0176,10.5035,23.4039,42.622,26.9651,,42.5753,78.4647,41.84046,-72.010368
291,CT,Windham,2014,66.1712,42.8477,4.6382,2.2579,17.2652,2.9622,12.4849,19.5469,36.5073,33.0496,,46.0878,78.7742,41.84046,-72.010368
292,CT,Windham,2015,55.258,35.0443,4.6606,2.1252,14.7544,2.8748,11.0205,16.9577,39.9704,26.335,,37.6456,74.3791,41.84046,-72.010368
293,CT,Windham,2016,41.4118,33.3877,4.584,2.0472,13.4814,2.5659,10.6308,11.9762,37.6266,22.267,,30.2554,70.4164,41.84046,-72.010368
294,CT,Windham,2017,40.074,36.8428,4.7321,2.0543,14.3074,2.7969,11.82,10.1506,31.7715,19.9831,,26.7531,68.1095,41.84046,-72.010368
295,CT,Windham,2018,34.2947,28.9987,4.0522,1.8084,11.9061,2.7313,8.7599,8.305,26.2984,11.3577,,16.8968,54.8793,41.84046,-72.010368
296,FL,Indian River,2001,77.7798,42.0222,7.6992,11.3078,85.719,4.7236,141.6356,4.8052,11.3164,43.2501,7.6914,46.4549,53.1588,27.849215,-80.455595
297,FL,Indian River,2002,171.1851,109.2728,15.7607,17.9604,136.9834,8.4255,185.7449,31.859,33.732,76.7228,5.1573,97.9721,142.4684,27.849215,-80.455595
298,FL,Indian River,2003,165.2592,104.3382,16.1519,18.2292,132.813,8.9929,203.8081,33.9178,25.133,93.567,,116.1899,129.0716,27.849215,-80.455595
299,FL,Indian River,2004,153.7702,91.6844,14.4528,14.8239,108.4004,7.3132,159.7657,29.8934,27.5529,45.1702,,65.1095,118.7994,27.849215,-80.455595
300,FL,Indian River,2005,185.1624,103.1123,17.8686,19.1548,137.5477,9.1999,205.9787,33.1392,29.8676,65.1156,,87.2196,132.5044,27.849215,-80.455595
301,FL,Indian River,2006,186.6097,111.7448,22.3136,18.8781,132.4892,8.9428,200.8957,31.4109,33.8265,71.0676,,92.019,145.0334,27.849215,-80.455595
302,FL,Indian River,2007,168.1605,95.5707,17.181,19.2149,139.151,8.8488,221.9722,33.7661,24.5664,53.5115,,76.0334,119.7466,27.849215,-80.455595
303,FL,Indian River,2008,145.5723,85.0035,19.284,21.588,163.5084,9.8444,251.9357,24.7766,17.4858,49.1701,,65.696,102.2114,27.849215,-80.455595
304,FL,Indian River,2009,133.2474,82.1367,16.7865,18.1528,134.1928,9.7052,207.5625,23.1967,19.8617,41.579,,57.0511,101.6825,27.849215,-80.455595
305,FL,Indian River,2010,141.6117,85.9916,17.3325,17.974,134.9028,8.7056,203.6337,22.8025,22.3704,53.8711,,69.081,108.006,27.849215,-80.455595
306,FL,Indian River,2011,133.6948,80.9211,16.1762,19.9321,151.5184,9.1232,236.325,20.4899,16.624,31.4374,,45.104,97.2805,27.849215,-80.455595
307,FL,Indian River,2012,122.9067,76.9579,18.3261,19.8251,150.3911,9.2895,241.8336,19.646,16.3847,26.2458,,39.35,93.0823,27.849215,-80.455595
308,FL,Indian River,2013,115.4937,67.1305,16.9478,20.2174,156.2906,8.8157,254.0781,17.9373,13.199,33.2482,,45.2124,80.1196,27.849215,-80.455595
309,FL,Indian River,2014,104.6663,71.2036,15.248,16.0412,124.6207,7.918,191.7118,18.6833,16.865,37.2909,,49.7526,87.8006,27.849215,-80.455595
310,FL,Indian River,2015,102.5778,63.5655,14.1923,18.3992,141.518,8.2358,239.1768,15.9068,14.4186,33.4833,,44.0932,77.7542,27.849215,-80.455595
311,FL,Indian River,2016,92.5376,66.1997,14.7592,17.8743,139.9043,7.8495,228.115,14.3303,13.0904,30.1419,,39.7002,79.0823,27.849215,-80.455595
312,FL,Indian River,2017,95.2,67.0864,15.884,17.8294,139.6435,8.647,227.9607,13.2584,13.7459,38.2775,,47.1211,80.6131,27.849215,-80.455595
313,FL,Indian River,2018,71.4495,51.4929,12.6199,14.0712,109.947,6.343,179.7922,9.6755,9.4226,20.6354,,27.0887,60.7655,27.849215,-80.455595
314,FL,Liberty,2000,204.2726,21.4757,6.6902,3.7779,25.6555,4.0009,,18.8436,55.8513,68.4918,21.8591,79.6101,76.4394,30.110226,-84.99038
315,FL,Liberty,2001,131.6536,23.0685,5.888,3.711,26.2644,3.3149,,9.8511,36.3269,54.8001,15.8711,61.371,58.8174,30.110226,-84.99038
316,FL,Liberty,2002,168.7294,19.6047,6.1095,3.6986,26.1548,3.8265,,23.9602,49.0409,51.6561,3.5308,67.6376,67.8654,30.110226,-84.99038
317,FL,Liberty,2003,171.9374,16.5713,5.738,3.3508,22.233,4.0978,2.5665,25.8869,48.3147,51.0776,,68.3445,64.1177,30.110226,-84.99038
318,FL,Liberty,2004,181.9013,18.5886,6.1516,3.8211,26.0998,4.1768,11.0237,28.1122,43.3098,46.7332,,65.4841,61.21,30.110226,-84.99038
319,FL,Liberty,2005,196.6322,17.0352,5.8522,3.5072,23.2842,3.7262,8.2254,27.2055,46.6846,61.457,,79.6028,62.9777,30.110226,-84.99038
320,FL,Liberty,2006,174.998,18.0534,7.4081,4.0589,25.6221,3.7639,11.1587,26.4349,45.4571,54.1219,,71.7538,62.7878,30.110226,-84.99038
321,FL,Liberty,2007,144.2006,23.8331,8.1238,4.1033,27.0868,3.7525,12.647,34.2823,36.7468,45.2427,,68.1089,59.9961,30.110226,-84.99038
322,FL,Liberty,2008,140.1703,24.8016,8.5989,4.8549,33.1265,4.435,15.3706,22.998,31.8581,37.9468,,53.287,56.1533,30.110226,-84.99038
323,FL,Liberty,2009,122.781,23.4399,11.2381,3.941,27.0441,5.285,18.0678,19.31,23.0185,24.0812,,36.9607,46.0924,30.110226,-84.99038
324,FL,Liberty,2010,117.1894,18.7425,7.0602,3.6319,23.3215,4.4327,11.9957,16.8651,28.5727,28.405,,39.6541,46.8602,30.110226,-84.99038
325,FL,Liberty,2011,123.9334,18.269,6.8362,4.0091,27.6788,4.3251,16.2639,17.554,31.2421,19.6202,,31.3288,49.0148,30.110226,-84.99038
326,FL,Liberty,2012,94.308,20.5638,5.9459,4.0785,28.49,3.7202,18.8878,13.2539,21.8817,13.0703,,21.9105,42.0969,30.110226,-84.99038
327,FL,Liberty,2013,92.2376,20.8371,5.3275,4.0897,29.7049,3.8188,18.5443,15.4875,20.5957,14.6819,,25.0123,41.1058,30.110226,-84.99038
328,FL,Liberty,2014,94.147,14.9581,6.1086,2.9231,18.4308,3.3797,8.2628,13.5152,24.727,16.5537,,25.569,39.2926,30.110226,-84.99038
